2017-1711141131131/20170516130843_037.jpg	https://web.archive.org/web/20170516130843id_/http://www.1711141131131.xyz/037.jpg	Wayback raw bytes (id_), capture 20170516130843; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170602212223_062817.jpg	https://web.archive.org/web/20170602212223id_/http://1711141131131.xyz/062817.jpg	Wayback raw bytes (id_), capture 20170602212223; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170629043937_30.png	https://web.archive.org/web/20170629043937id_/http://1711141131131.xyz/30.png	Wayback raw bytes (id_), capture 20170629043937; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170516130843_307.jpg	https://web.archive.org/web/20170516130843id_/http://www.1711141131131.xyz/307.jpg	Wayback raw bytes (id_), capture 20170516130843; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170710221636_36MultiplyDelta.png	https://web.archive.org/web/20170710221636id_/http://www.1711141131131.xyz/36MultiplyDelta.png	Wayback raw bytes (id_), capture 20170710221636; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170602212138_62and17.gif	https://web.archive.org/web/20170602212138id_/http://1711141131131.xyz/62and17.gif	Wayback raw bytes (id_), capture 20170602212138; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170516130843_703.jpg	https://web.archive.org/web/20170516130843id_/http://www.1711141131131.xyz/703.jpg	Wayback raw bytes (id_), capture 20170516130843; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20180416171436_A180823.png	https://web.archive.org/web/20180416171436id_/http://1711141131131.xyz/A180823.png	Wayback raw bytes (id_), capture 20180416171436; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170602212141_ADCG.jpg	https://web.archive.org/web/20170602212141id_/http://1711141131131.xyz/ADCG.jpg	Wayback raw bytes (id_), capture 20170602212141; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20170416044842_BayofPigs.png	https://web.archive.org/web/20170416044842id_/http://www.1711141131131.xyz/BayofPigs.png	Wayback raw bytes (id_), capture 20170416044842; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
2017-1711141131131/20180316155702_hphujh.jpg	https://web.archive.org/web/20180316155702id_/http://1711141131131.xyz/deprogramming/hphujh.jpg	Wayback raw bytes (id_), capture 20180316155702; host 1711141131131.xyz - 2017 material, NOT PGP-signed, attribution to 3301 unverified
